created_at,text,display_text_range,retweet_count,favorite_count,favorited,truncated,lang,is_quote_status,in_reply_to_user_id_str,in_reply_to_status_id_str,in_reply_to_screen_name,user.author_id,user.author_id_str,user.name,user.screen_name,user.author_created_at,user.profile_image_url,user.profile_banner_url,user.url,user.location,user.tweets_count,user.followers_count,user.friends_count,user.statuses_count,user.time_zone,user.protected,user.verified,user.is_translator,user.contributors_enabled,user.geo_enabled
Sun Mar 29 09:11:47 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,2906024186,2906024186,Zi Jia Ng #BAPbabyz,BabyZijiaZelo,Fri Nov 21 11:47:17 +0000 2014,http://pbs.twimg.com/profile_images/1161667960236199936/m_uQJwEC_normal.jpg,https://pbs.twimg.com/profile_banners/2906024186/1515403147,,,140308,527,580,140308,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:11:32 +0000 2020,RT @eannababauta_: starbucks is closed #coronavirus,"[0,51]",1,0,FALSE,FALSE,en,FALSE,,,,8.99E+17,8.99E+17,rxfcb _ _,rraaaffff,Sun Aug 20 23:30:03 +0000 2017,http://pbs.twimg.com/profile_images/1244189679764656128/rPmxGqDU_normal.jpg,https://pbs.twimg.com/profile_banners/899413246838321152/1569792197,,United States,156,37,55,156,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:11:31 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,955523624,955523624,Aksara,anafarhan0630,Sun Nov 18 13:47:17 +0000 2012,http://pbs.twimg.com/profile_images/1243399120284344320/oRsXT2gw_normal.jpg,https://pbs.twimg.com/profile_banners/955523624/1568868321,https://t.co/N4O4hlVS2t,"Selangor, Malaysia",49766,669,598,49766,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:11:22 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,527106699,527106699,tini,fsyazna,Sat Mar 17 04:56:59 +0000 2012,http://pbs.twimg.com/profile_images/1164179118868451329/LUdSaUoX_normal.jpg,https://pbs.twimg.com/profile_banners/527106699/1579193971,,,44875,947,573,44875,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:10:56 +0000 2020,Thankyou #starbucks.   Even thou store is closed you left you wifi on so ppl can still use it.,"[0,94]",0,2,FALSE,FALSE,en,FALSE,,,,45291337,45291337,Booboo Kitty,CSBBB,Sun Jun 07 05:34:01 +0000 2009,http://pbs.twimg.com/profile_images/766130711996751873/9sKL8I-I_normal.jpg,https://pbs.twimg.com/profile_banners/45291337/1404616089,,,23598,147,58,23598,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:10:42 +0000 2020,RT @BASEDJESUS: Hate when starbucks spells my name wrong smh __ https://t.co/XfdAy6a9xO,"[0,86]",333,0,FALSE,FALSE,en,FALSE,,,,453892100,453892100,nick,nickmwright_,Tue Jan 03 11:50:46 +0000 2012,http://pbs.twimg.com/profile_images/1162305185856794626/L6F0Kp3S_normal.jpg,https://pbs.twimg.com/profile_banners/453892100/1519927561,,,16306,327,419,16306,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:10:41 +0000 2020,RT @KaylarWill: I__ having Starbucks withdrawals.,"[0,49]",1477,0,FALSE,FALSE,en,FALSE,,,,2874195537,2874195537,Alexandra,alexmcginleyo,Wed Nov 12 20:28:14 +0000 2014,http://pbs.twimg.com/profile_images/1228253247648997377/TesnTVh9_normal.jpg,https://pbs.twimg.com/profile_banners/2874195537/1578056702,,,4803,723,995,4803,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:10:37 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,2322222607,2322222607,Zaki Daughter's,nik_akmal3456,Sat Feb 01 11:57:28 +0000 2014,http://pbs.twimg.com/profile_images/1169780805633052673/Wt7OrY5s_normal.jpg,https://pbs.twimg.com/profile_banners/2322222607/1576169209,,KELANTANESE,238116,1200,221,238116,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:10:33 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.03E+18,1.03E+18,________,zaireenathiqa,Tue Aug 14 11:21:16 +0000 2018,http://pbs.twimg.com/profile_images/1242543216320106497/db8R1Nbu_normal.jpg,https://pbs.twimg.com/profile_banners/1029327087688007680/1585327815,,sfwnamn,4664,73,33,4664,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:10:29 +0000 2020,RT @KoreanTravel: Spring edition decorates Starbucks in pink! __ https://t.co/YtNf1dlIoi,"[0,87]",236,0,FALSE,FALSE,en,FALSE,,,,8.54E+17,8.54E+17,__,bongbongie_,Mon Apr 17 04:37:57 +0000 2017,http://pbs.twimg.com/profile_images/1212974558128422914/GVeniGhT_normal.jpg,https://pbs.twimg.com/profile_banners/853829863169445888/1574303122,,,20904,363,1078,20904,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:10:28 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,407394353,407394353,Yasmin Natasha__,YasminNatasha99,Tue Nov 08 01:10:05 +0000 2011,http://pbs.twimg.com/profile_images/1159090250758512646/uho4lqBo_normal.jpg,https://pbs.twimg.com/profile_banners/407394353/1523032830,,,47063,816,690,47063,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:10:27 +0000 2020,RT @smokinwithghost: @FINALLEVEL nah fam.. they cant use free wifi in Starbucks or the library right now,"[0,104]",144,0,FALSE,FALSE,en,FALSE,,,,17929186,17929186,Anneliese Bruner,AnnelieseMaria,Sat Dec 06 21:24:15 +0000 2008,http://pbs.twimg.com/profile_images/1041518136409903104/Qa8SbAu4_normal.jpg,https://pbs.twimg.com/profile_banners/17929186/1537152184,,"Washington, DC",44404,953,796,44404,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:10:20 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,3099331112,3099331112,far,frahirdna,Fri Mar 20 09:54:26 +0000 2015,http://pbs.twimg.com/profile_images/1230483986691919872/U4Q8eR21_normal.jpg,https://pbs.twimg.com/profile_banners/3099331112/1585378115,,,57667,550,465,57667,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:09:57 +0000 2020,RT @smokinwithghost: @FINALLEVEL nah fam.. they cant use free wifi in Starbucks or the library right now,"[0,104]",144,0,FALSE,FALSE,en,FALSE,,,,2405982992,2405982992,Leiloni______,LeiloniReynoso,Sun Mar 23 04:18:13 +0000 2014,http://pbs.twimg.com/profile_images/1229994303977472000/xV8qh1KX_normal.jpg,https://pbs.twimg.com/profile_banners/2405982992/1502712281,,"Isla Vista, California_",19023,490,764,19023,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:09:44 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,8.04E+17,8.04E+17,_,nralyanadhirah,Wed Nov 30 10:41:44 +0000 2016,http://pbs.twimg.com/profile_images/1239856760388648960/tECy1Omu_normal.jpg,https://pbs.twimg.com/profile_banners/803911886341173248/1583468504,https://t.co/6D8xDyy0k3,Malaysia,12024,283,310,12024,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:09:39 +0000 2020,"Warren Buffett's Berkshire Hathaway has the cash to buy Tesla, Starbucks, or McDonald's after the coronavirus sell-off - Businessinsider India on Mobile https://t.co/wJgONgFIFY","[0,176]",0,0,FALSE,FALSE,en,FALSE,,,,7.01E+17,7.01E+17,Guru Kalle,gkitcareer,Fri Feb 19 10:19:54 +0000 2016,http://pbs.twimg.com/profile_images/1006454677892808705/qVggM4rM_normal.jpg,https://pbs.twimg.com/profile_banners/700625849851052032/1542057705,https://t.co/BozXhf3fFC,India,671,181,2472,671,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:09:32 +0000 2020,starbucks is closed #coronavirus,"[0,32]",1,1,FALSE,FALSE,en,FALSE,,,,1.01E+18,1.01E+18,eanna babauta,eannababauta_,Tue Jun 19 16:28:29 +0000 2018,http://pbs.twimg.com/profile_images/1171467905763958784/jvL5nlHU_normal.jpg,https://pbs.twimg.com/profile_banners/1009110681575030784/1568134692,,,1,9,14,1,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:09:31 +0000 2020,@_ilyas7assan Starbucks grinds them for you and let you pick how fine or corse you want them,"[14,92]",0,1,FALSE,FALSE,en,FALSE,774933260,1.24E+18,_ilyas7assan,231091841,231091841,Ø­Ø³_ Ø§__Ø­__Ø¯,HassanAlMahmeed,Mon Dec 27 15:35:09 +0000 2010,http://pbs.twimg.com/profile_images/1213447885909635072/YkJLrbEh_normal.jpg,https://pbs.twimg.com/profile_banners/231091841/1574688639,,Bahrain/UK,23285,551,309,23285,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:09:26 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.21E+18,1.21E+18,ramona,dinieebat,Sun Dec 22 11:30:01 +0000 2019,http://pbs.twimg.com/profile_images/1243982611329900544/PwnDQJzv_normal.jpg,https://pbs.twimg.com/profile_banners/1208711223996379136/1585215454,,,2334,90,235,2334,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:09:16 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,8.97E+17,8.97E+17,fatin,qtfatin,Tue Aug 15 12:03:36 +0000 2017,http://pbs.twimg.com/profile_images/1243236316407463936/6nypyHFx_normal.jpg,https://pbs.twimg.com/profile_banners/897428557500043264/1582123361,,,8981,62,46,8981,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:09:15 +0000 2020,RT @KoreanTravel: Spring edition decorates Starbucks in pink! __ https://t.co/YtNf1dlIoi,"[0,87]",236,0,FALSE,FALSE,en,FALSE,,,,620123768,620123768,serenity,AinNafisaa,Wed Jun 27 16:11:20 +0000 2012,http://pbs.twimg.com/profile_images/1221460809944944643/Nbo3iRhx_normal.jpg,https://pbs.twimg.com/profile_banners/620123768/1584036952,,,117964,1174,225,117964,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:09:13 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,9.51E+17,9.51E+17,ur sayang __,itsmelissashere,Thu Jan 11 01:35:34 +0000 2018,http://pbs.twimg.com/profile_images/1243523069240463361/o7aGhiGs_normal.jpg,https://pbs.twimg.com/profile_banners/951266299006435330/1582646893,,Malaysia,32889,269,209,32889,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:09:07 +0000 2020,RT @smokinwithghost: @FINALLEVEL nah fam.. they cant use free wifi in Starbucks or the library right now,"[0,104]",144,0,FALSE,FALSE,en,FALSE,,,,7.99E+17,7.99E+17,Yoyo Akashiya,YoyoAkashiya,Thu Nov 17 17:25:38 +0000 2016,http://pbs.twimg.com/profile_images/799303745574227970/RSPICkFG_normal.jpg,https://pbs.twimg.com/profile_banners/799302486989348864/1555827041,,,8351,89,740,8351,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:08:55 +0000 2020,"RT @DAEGUSANPH: STARBUCKS X BTS MD

MUG - 1650
GLASS 410ML - 1850
GLASS 500ML - 2000
POUCH S - 2900
POUCH L - 3200
TASSEL KEYRING - 2400

P_","[0,140]",9,0,FALSE,FALSE,en,FALSE,,,,3160564272,3160564272,kingseokjin _,ksJIN_bh,Fri Apr 17 06:19:48 +0000 2015,http://pbs.twimg.com/profile_images/1244642869702344706/4tWCS0XR_normal.jpg,https://pbs.twimg.com/profile_banners/3160564272/1585580959,,Asia,20477,1339,1068,20477,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:08:52 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.08E+18,1.08E+18,__,nrrhidyh_,Fri Dec 28 10:15:28 +0000 2018,http://pbs.twimg.com/profile_images/1244203582477307904/38nRZJjp_normal.jpg,https://pbs.twimg.com/profile_banners/1078595278624571393/1585590703,https://t.co/CKdQftr3DD,mana mana je ,5519,278,254,5519,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:08:39 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.04E+18,1.04E+18,Oreo__,_aniszahirah_,Sat Sep 01 13:25:39 +0000 2018,http://pbs.twimg.com/profile_images/1244861239349530624/37rQTeCd_normal.jpg,https://pbs.twimg.com/profile_banners/1035881372919820289/1585633022,,,6387,74,51,6387,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:08:37 +0000 2020,14 ; fashion sense &amp; ig feed / photos are the BOMB. mabolo girl nga maabot ug kiankee 8:00 kay starbucks is lifeu. super caring &amp; gives the best hugs! i__e seen you become a better &amp; better player gyud sa volleyball. TARGET ACQUIRED GAHAHAHAHAHA,"[0,257]",0,1,FALSE,FALSE,en,FALSE,8.23E+17,1.24E+18,reesesyy,8.23E+17,8.23E+17,reese _,reesesyy,Sun Jan 22 11:45:21 +0000 2017,http://pbs.twimg.com/profile_images/1239801256572379136/mqK4ebAF_normal.jpg,https://pbs.twimg.com/profile_banners/823134453824307201/1585050292,https://t.co/0uv0OwMXR6,,4273,186,140,4273,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:08:16 +0000 2020,"@heyjenbartel @kortizart Man, guys need to not be effin' creeps. It makes it harder for guys like my ass to even treat someone to starbucks. If she has no interest keep, it pushing; it wasnt meant to be. 
Its a shame that rejection can reveal the ugly side of an individual. I know I've been there.","[25,298]",0,0,FALSE,FALSE,en,FALSE,45881767,1.24E+18,heyjenbartel,4752147919,4752147919,Jill Sandwich Combo ____,SterlingKArt,Wed Jan 13 07:45:19 +0000 2016,http://pbs.twimg.com/profile_images/1157347033520336896/L34Fz-dO_normal.jpg,https://pbs.twimg.com/profile_banners/4752147919/1550737820,https://t.co/7Dw0U4L43D,"Fullerton, CA",4780,109,255,4780,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:08:05 +0000 2020,"made mocha ""frappucino"" w/ old blender it came out so velvety n perfect starbucks addiction is OVER","[0,99]",0,3,FALSE,FALSE,en,FALSE,,,,520422354,520422354,O2,consteIIation,Sat Mar 10 14:04:27 +0000 2012,http://pbs.twimg.com/profile_images/1153894901286727680/jTcw88AL_normal.png,https://pbs.twimg.com/profile_banners/520422354/1583086625,https://t.co/VIO7gC73o4,,76668,343,245,76668,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:07:47 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1161980132,1161980132,zir __,nurulhazira_,Sat Feb 09 04:42:57 +0000 2013,http://pbs.twimg.com/profile_images/1244669996715798528/BqM6BPUV_normal.jpg,https://pbs.twimg.com/profile_banners/1161980132/1572207813,,"Johore, Malaysia",38523,602,741,38523,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:07:18 +0000 2020,"RT @FAIRImmigration: In recent years, @Starbucks has used foreign workers instead of Americans. When this situation passes and companies re_","[0,140]",2581,0,FALSE,FALSE,en,FALSE,,,,26365825,26365825,R M Schifelbein,MjsFan23,Wed Mar 25 00:03:52 +0000 2009,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,10000,54,99,10000,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:07:14 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.19E+18,1.19E+18,Kaaaaaaaaaa,syafikahhr,Wed Nov 13 22:35:00 +0000 2019,http://pbs.twimg.com/profile_images/1244316586099367938/MDQHxIXu_normal.jpg,https://pbs.twimg.com/profile_banners/1194745456099618816/1583843305,https://t.co/ErmGN9pOqP,,9563,435,613,9563,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:07:14 +0000 2020,"Coffeeee! (@ Starbucks Reserve in Cotai Strip, Macau) https://t.co/Ipvqa3cOTo https://t.co/IGYksOQhJv","[0,77]",0,0,FALSE,FALSE,en,FALSE,,,,45177045,45177045,Bellanka,Bellabuzz,Sat Jun 06 17:51:10 +0000 2009,http://pbs.twimg.com/profile_images/1139728825586081792/PCN7d5cb_normal.jpg,https://pbs.twimg.com/profile_banners/45177045/1535827194,,South Africa,7398,742,574,7398,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:06:33 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.14E+18,1.14E+18,bebe,hotchocolatea_,Mon Jun 03 05:19:41 +0000 2019,http://pbs.twimg.com/profile_images/1204673965739757568/vSZiVcNM_normal.jpg,,,,2333,5,95,2333,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:06:07 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,752084964,752084964,ain,ainfadhlah,Sat Aug 11 23:33:21 +0000 2012,http://pbs.twimg.com/profile_images/1243041427325505537/z-H52J_p_normal.jpg,https://pbs.twimg.com/profile_banners/752084964/1578146151,https://t.co/ZSQzbMLaXv,,59466,1136,495,59466,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:06:06 +0000 2020,RT @rickandersonoc: Just passed a Starbucks that had 35 cars in a single line. LOL. Have these people never heard of Keurig machines? #Coro_,"[0,140]",1,0,FALSE,FALSE,en,FALSE,,,,55465125,55465125,Marco Mckelligan,hotspur55,Fri Jul 10 04:08:06 +0000 2009,http://pbs.twimg.com/profile_images/1216933197126295553/Tf7Cfr42_normal.jpg,https://pbs.twimg.com/profile_banners/55465125/1430538952,,los angeles. CA,46371,3354,2777,46371,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:05:38 +0000 2020,RT @KoreanTravel: Spring edition decorates Starbucks in pink! __ https://t.co/YtNf1dlIoi,"[0,87]",236,0,FALSE,FALSE,en,FALSE,,,,490127335,490127335,Dominique,Domdesu06,Sun Feb 12 07:40:25 +0000 2012,http://pbs.twimg.com/profile_images/511366794662010881/0bRje6Oe_normal.jpeg,,,"Seoul, Republic of Korea",58085,221,291,58085,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:05:28 +0000 2020,"RT @MakeitaJourney: @flascience @PaulCottlePhys _¡ï_ Thank you for supporting our students. I pray campus is open by Fall semester

_¡ï_ Couple_","[0,140]",1,0,FALSE,FALSE,en,FALSE,,,,1475976966,1475976966,Paul Cottle,PaulCottlePhys,Sun Jun 02 00:19:07 +0000 2013,http://pbs.twimg.com/profile_images/3749924533/6ec2d747861a59c3bf10264f937fde7d_normal.jpeg,https://pbs.twimg.com/profile_banners/1475976966/1403638556,,,10441,677,106,10441,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:05:25 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.02E+18,1.02E+18,_Ø§Øª_,fatinrasyiqah1,Tue Jul 31 11:51:47 +0000 2018,http://pbs.twimg.com/profile_images/1211219376562589697/CBHS9INb_normal.jpg,https://pbs.twimg.com/profile_banners/1024261338573328384/1577612179,,"George Town, Pinang",37973,160,380,37973,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:05:17 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,3183657938,3183657938,atiqah_,h0neygggukk,Sun May 03 04:12:28 +0000 2015,http://pbs.twimg.com/profile_images/1219245449841762311/jc9NtVhV_normal.jpg,https://pbs.twimg.com/profile_banners/3183657938/1577210745,,,11173,222,294,11173,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:05:09 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.14E+18,1.14E+18,nisy ;,nranisy_,Sun Jun 16 02:10:32 +0000 2019,http://pbs.twimg.com/profile_images/1243985132135931904/3hXJxQhb_normal.jpg,https://pbs.twimg.com/profile_banners/1140079179431436289/1585378511,,,4432,48,76,4432,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:05:04 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,569748721,569748721,sykrh,qeyyothlan,Thu May 03 06:46:18 +0000 2012,http://pbs.twimg.com/profile_images/1230077266786320385/lm_RGylw_normal.jpg,https://pbs.twimg.com/profile_banners/569748721/1582521271,https://t.co/nuGzTonwgu,,16877,789,484,16877,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:05:00 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.14E+18,1.14E+18,atira,atirarahman_,Tue Jun 11 12:02:40 +0000 2019,http://pbs.twimg.com/profile_images/1241645075165110277/q_rVyfrE_normal.jpg,https://pbs.twimg.com/profile_banners/1138416253385580544/1584867325,https://t.co/MEZ2bXPgxZ,,14237,241,224,14237,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:04:51 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,8.43E+17,8.43E+17,angel,angelgrondoz,Sat Mar 18 01:55:29 +0000 2017,http://pbs.twimg.com/profile_images/1220188208341762048/RNQ_QOT8_normal.jpg,https://pbs.twimg.com/profile_banners/842917339855167490/1579750514,,,33333,209,133,33333,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:04:50 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.15E+18,1.15E+18,____,fadkentang,Tue Jul 09 12:12:14 +0000 2019,http://pbs.twimg.com/profile_images/1235525974105575424/BsiwOtJs_normal.jpg,https://pbs.twimg.com/profile_banners/1148565521660444672/1584118274,,"Johore, Malaysia",2098,64,59,2098,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:04:48 +0000 2020,RT @_kailssss: @iamjojo I don__ know how I__e actually lost weight during this whole thing. I think it__ the lack of lattes from Starbucks_,"[0,139]",1,0,FALSE,FALSE,en,FALSE,,,,1.07E+18,1.07E+18,Raye Shiloh ____,RayeShiloh,Mon Dec 17 02:44:20 +0000 2018,http://pbs.twimg.com/profile_images/1243701986391810048/djsACxu5_normal.jpg,https://pbs.twimg.com/profile_banners/1074495479176548352/1583835293,,"San Diego, CA",1715,412,444,1715,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:04:44 +0000 2020,RT @xoxoeunisee: I WANT STARBUCKS SO BAD OMG,"[0,44]",17,0,FALSE,FALSE,en,FALSE,,,,1.00E+18,1.00E+18,ElTurbito23,ElTurbito23,Fri Jun 01 14:31:31 +0000 2018,http://pbs.twimg.com/profile_images/1206746489046945792/NpjrOdKl_normal.jpg,https://pbs.twimg.com/profile_banners/1002558263236419585/1568063433,,"Waukegan, IL",412,61,142,412,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:04:25 +0000 2020,Interested in a job in England? This could be a great fit: https://t.co/dU4goWoFeE #Retail,"[0,90]",0,0,FALSE,FALSE,en,FALSE,,,,28561631,28561631,TMJ-UKB Retail Jobs,tmj_ukb_retail,Fri Apr 03 13:27:36 +0000 2009,http://pbs.twimg.com/profile_images/685894047299289088/tJBfk5Gu_normal.jpg,https://pbs.twimg.com/profile_banners/28561631/1452364860,https://t.co/gehXLpXW5n,"Birmingham, UK",682,209,162,682,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:04:23 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,7.89E+17,7.89E+17,stew duduk rumah,stewart24k,Wed Oct 19 02:29:42 +0000 2016,http://pbs.twimg.com/profile_images/1222089327213080576/fPR9luHV_normal.jpg,https://pbs.twimg.com/profile_banners/788567772246573056/1585334604,,"West Region, Singapore",23933,134,260,23933,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:04:13 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.21E+18,1.21E+18,__,szuzszu,Fri Dec 27 16:32:49 +0000 2019,http://pbs.twimg.com/profile_images/1243895480729235456/rE5uvQ85_normal.jpg,https://pbs.twimg.com/profile_banners/1210599392350101504/1585326108,,,1545,34,35,1545,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:04:09 +0000 2020,@tsxnim ______ my very own starbucks __,"[8,35]",0,0,FALSE,FALSE,en,FALSE,7.96E+17,1.24E+18,tsxnim,9.55E+17,9.55E+17,co_kun,nasibbhx,Mon Jan 22 14:06:36 +0000 2018,http://pbs.twimg.com/profile_images/1242954244992503810/eHnO2zjP_normal.jpg,https://pbs.twimg.com/profile_banners/955441569338941440/1554481317,,,5327,114,78,5327,,FALSE,FALSE,FALSE,FALSE,TRUE
